Date,USDJPY,VOO,QQQ,N225
2017-11-17,113.02799987792969,213.32501220703125,147.78045654296875,198.15267726084298
2017-11-18,112.69800059000652,213.41807556152344,147.74206034342447,198.3334841111373
2017-11-19,112.36800130208333,213.51113891601562,147.70366414388022,198.51535293870558
2017-11-20,112.03800201416016,213.6042022705078,147.66526794433594,198.69829312746404
2017-11-21,112.5510025024414,215.0269317626953,149.268310546875,199.16731055561903
2017-11-22,112.34100341796875,214.87380981445312,149.45074462890625,200.4891331335791
2017-11-23,111.31300354003906,215.0989532470703,149.7243194580078,202.46511443645923
2017-11-24,111.25399780273438,215.3240966796875,149.99789428710938,202.6969821737116
2017-11-25,111.39299774169922,215.3030751546224,149.9754842122396,202.2798883937994
2017-11-26,111.53199768066406,215.28205362955728,149.95307413736978,201.86383424396925
2017-11-27,111.6709976196289,215.2610321044922,149.9306640625,201.44881584205334
2017-11-28,111.16999816894531,217.39520263671875,150.31466674804688,202.26896289233187
2017-11-29,111.64800262451172,217.3141326904297,147.69403076171875,202.39680681747285
2017-11-30,112.00199890136719,219.13319396972656,148.93234252929688,202.89781575695253
2017-12-01,112.55599975585938,218.72792053222656,148.29881286621094,202.73489948444174
2017-12-02,112.65866597493489,218.6498819986979,147.729248046875,202.21914919889053
2017-12-03,112.76133219401042,218.57184346516928,147.15968322753906,201.70433806740527
2017-12-04,112.86399841308594,218.49380493164062,146.59011840820312,201.19046352709435
2017-12-05,112.4990005493164,217.7193603515625,146.68609619140625,201.0896163424846
2017-12-06,112.46399688720703,217.71038818359375,147.3484344482422,197.19234311707692
2017-12-07,112.29100036621094,218.4307403564453,147.84764099121094,200.35469648950422
2017-12-08,113.1729965209961,219.619384765625,148.50039672851562,201.5593894246057
2017-12-09,113.29633076985677,219.85651652018228,148.88436381022134,201.71553706144994
2017-12-10,113.41966501871745,220.0936482747396,149.2683308919271,201.87134510371857
2017-12-11,113.54299926757812,220.33078002929688,149.6522979736328,202.026814658049
2017-12-12,113.54000091552734,220.70899963378906,149.45074462890625,201.39307501756326
2017-12-13,113.54499816894531,220.65493774414062,149.73870849609375,200.43216944385279
2017-12-14,112.78199768066406,219.781494140625,149.63311767578125,201.22404005476182
2017-12-15,112.39600372314453,221.62742614746094,151.33218383789062,200.65856397064098
2017-12-16,112.50267028808594,222.0866953531901,151.7551066080729,201.50102737813884
2017-12-17,112.60933685302734,222.54596455891928,152.17802937825522,202.34189477805373
2017-12-18,112.71600341796875,223.00523376464844,152.6009521484375,203.18117070143643
2017-12-19,112.56800079345703,222.19480895996094,151.69674682617188,203.1483178062197
2017-12-20,112.98300170898438,222.02371215820312,151.53323364257812,202.61207754143655
2017-12-21,113.24099731445312,222.47393798828125,151.552490234375,201.9242160670777
