,Date,SPXL,VOO
1604,2015-05-24,22.052014350891113,166.15365600585938
1605,2015-05-25,21.879560947418213,165.70450592041016
1606,2015-05-26,21.707107543945312,165.25535583496094
1607,2015-05-27,22.28775978088379,166.77818298339844
1608,2015-05-28,22.23434066772461,166.62420654296875
1609,2015-05-29,21.800010681152344,165.53765869140625
1610,2015-05-30,21.842592239379883,165.66600545247397
1611,2015-05-31,21.885173797607422,165.79435221354166
1612,2015-06-01,21.92775535583496,165.92269897460938
1613,2015-06-02,21.85110855102539,165.75157165527344
1614,2015-06-03,22.043886184692383,166.20498657226562
1615,2015-06-04,21.525943756103516,164.8532257080078
1616,2015-06-05,21.358715057373047,164.5195770263672
1617,2015-06-06,21.230196634928387,164.1802215576172
1618,2015-06-07,21.101678212483723,163.8408660888672
1619,2015-06-08,20.973159790039062,163.5015106201172
1620,2015-06-09,20.942968368530273,163.45870971679688
1621,2015-06-10,21.711750030517578,165.40081787109375
1622,2015-06-11,21.916139602661133,165.91407775878906
1623,2015-06-12,21.421424865722656,164.69921875
1624,2015-06-13,21.317681630452473,164.44541931152344
1625,2015-06-14,21.213938395182293,164.19161987304688
1626,2015-06-15,21.11019515991211,163.9378204345703
1627,2015-06-16,21.479490280151367,164.89598083496094
1628,2015-06-17,21.581684112548828,165.17831420898438
1629,2015-06-18,22.23434066772461,166.8124237060547
1630,2015-06-19,21.839496612548828,165.84568786621094
1631,2015-06-20,21.98891766866048,166.22444661458334
1632,2015-06-21,22.138338724772137,166.60320536295572
1633,2015-06-22,22.28775978088379,166.98196411132812
1634,2015-06-23,22.3411808013916,167.10227966308594
1635,2015-06-24,21.858078002929688,165.90753173828125
1636,2015-06-25,21.651365280151367,165.3917999267578
1637,2015-06-26,21.642070770263672,165.3917999267578
1638,2015-06-27,21.18838882446289,164.2257080078125
1639,2015-06-28,20.73470687866211,163.0596160888672
1640,2015-06-29,20.281024932861328,161.89352416992188
1641,2015-06-30,20.431997299194336,162.31472778320312
1642,2015-07-01,20.870967864990234,163.54380798339844
1643,2015-07-02,20.819869995117188,163.42355346679688
1644,2015-07-03,20.777482509613037,163.30535125732422
1645,2015-07-04,20.735095024108887,163.18714904785156
1646,2015-07-05,20.692707538604736,163.0689468383789
1647,2015-07-06,20.650320053100586,162.95074462890625
1648,2015-07-07,21.01961326599121,163.9563751220703
1649,2015-07-08,19.976760864257812,161.1715087890625
1650,2015-07-09,20.07431411743164,161.46372985839844
1651,2015-07-10,20.82683753967285,163.51806640625
1652,2015-07-11,21.056001663208008,164.1283162434896
1653,2015-07-12,21.285165786743164,164.73856608072916
1654,2015-07-13,21.51432991027832,165.34881591796875
1655,2015-07-14,21.797691345214844,166.0794677734375
1656,2015-07-15,21.77910804748535,166.01063537597656
1657,2015-07-16,22.248273849487305,167.2827911376953
1658,2015-07-17,22.350465774536133,167.48052978515625
1659,2015-07-18,22.364404042561848,167.5063018798828
1660,2015-07-19,22.378342310587566,167.53207397460938
1661,2015-07-20,22.39228057861328,167.55784606933594
1662,2015-07-21,22.118209838867188,166.8960418701172
1663,2015-07-22,21.98349952697754,166.56935119628906
1664,2015-07-23,21.623491287231445,165.61529541015625
1665,2015-07-24,20.947612762451172,163.88768005371094
1666,2015-07-25,20.825288772583008,163.5782470703125
1667,2015-07-26,20.702964782714844,163.26881408691406
1668,2015-07-27,20.58064079284668,162.95938110351562
1669,2015-07-28,21.319231033325195,164.93626403808594
1670,2015-07-29,21.767494201660156,166.1052703857422
1671,2015-07-30,21.78142738342285,166.1309814453125
1672,2015-07-31,21.67691421508789,165.8473663330078
1673,2015-08-01,21.603363037109375,165.67546590169272
1674,2015-08-02,21.52981185913086,165.5035654703776
1675,2015-08-03,21.456260681152344,165.3316650390625
1676,2015-08-04,21.31690788269043,165.0050048828125
1677,2015-08-05,21.53755760192871,165.58094787597656
1678,2015-08-06,21.03819465637207,164.3174591064453
1679,2015-08-07,20.89186668395996,163.88768005371094
1680,2015-08-08,21.148901621500652,164.58102416992188
1681,2015-08-09,21.40593655904134,165.2743682861328
1682,2015-08-10,21.66297149658203,165.96771240234375
1683,2015-08-11,21.08696746826172,164.4463653564453
1684,2015-08-12,21.163616180419922,164.5924530029297
1685,2015-08-13,21.070714950561523,164.41195678710938
1686,2015-08-14,21.305294036865234,165.04803466796875
1687,2015-08-15,21.4183292388916,165.3545939127604
1688,2015-08-16,21.53136444091797,165.6611531575521
1689,2015-08-17,21.644399642944336,165.96771240234375
1690,2015-08-18,21.458585739135742,165.4606170654297
1691,2015-08-19,20.949935913085938,164.15408325195312
1692,2015-08-20,19.628372192382812,160.7073516845703
1693,2015-08-21,17.774930953979492,155.61033630371094
1694,2015-08-22,17.05879243214925,153.49588012695312
1695,2015-08-23,16.34265391031901,151.3814239501953
1696,2015-08-24,15.62651538848877,149.2669677734375
1697,2015-08-25,15.048186302185059,147.4533233642578
1698,2015-08-26,16.81104278564453,153.30677795410156
1699,2015-08-27,18.03506088256836,157.05433654785156
1700,2015-08-28,18.037385940551758,157.05433654785156
1701,2015-08-29,17.88486671447754,156.5930379231771
1702,2015-08-30,17.73234748840332,156.1317392985026
1703,2015-08-31,17.5798282623291,155.67044067382812
1704,2015-09-01,16.009746551513672,150.91726684570312
1705,2015-09-02,16.91091537475586,153.96002197265625
1706,2015-09-03,16.931821823120117,154.0889129638672
1707,2015-09-04,16.181617736816406,151.69944763183594
1708,2015-09-05,16.491686820983887,152.67071151733398
1709,2015-09-06,16.801755905151367,153.64197540283203
1710,2015-09-07,17.111824989318848,154.61323928833008
1711,2015-09-08,17.421894073486328,155.58450317382812
1712,2015-09-09,16.694915771484375,153.48727416992188
1713,2015-09-10,16.96433448791504,154.3468017578125
1714,2015-09-11,17.194278717041016,154.991455078125
1715,2015-09-12,17.126923243204754,154.79662068684897
1716,2015-09-13,17.05956776936849,154.6017862955729
1717,2015-09-14,16.992212295532227,154.40695190429688
1718,2015-09-15,17.656476974487305,156.4182586669922
1719,2015-09-16,18.109386444091797,157.784912109375
1720,2015-09-17,17.97932243347168,157.3723602294922
1721,2015-09-18,17.082792282104492,154.82810974121094
1722,2015-09-19,17.171826044718426,155.09398396809897
