,Date,SPXL,VOO,Total,VOO_75%+Spxl_25%,Stock,Remainder,Have_voo,Have_spxl,Voo_%,Spxl_%,Voo_100%,Spxl_100%
4035,2022-01-18,125.32910919189453,407.96331787109375,73770.7137577534,73792.34233331686,73749.08518218994,21.62857556345989,55075.047912597656,18674.037269592285,0.747,0.253,44534.517132264744,220156.9813267842
4036,2022-01-19,121.37831115722656,403.6770935058594,72603.40456128123,72664.57529687887,72542.2338256836,61.17073559763958,54092.730529785156,18449.503295898438,0.745,0.254,44066.619838404185,213216.88756283247
4037,2022-01-20,117.38801574707031,399.2352600097656,71401.67397046092,71462.84470605856,71340.50323486328,61.17073559763958,53497.524841308594,17842.978393554688,0.749,0.25,43581.735778330534,206207.4114900628
4038,2022-01-21,110.40496826171875,391.3917236328125,69289.21687817576,69360.336283207,69218.09747314453,71.11940503123333,51663.70751953125,17554.38995361328,0.746,0.253,42725.51148105846,193940.7747545963
4039,2022-01-22,110.90540822347005,391.9360046386719,69440.63192486766,69511.75132989889,69369.51251983643,71.11940503123333,51735.55261230469,17633.95990753174,0.745,0.254,42784.92685179987,194819.86303683853
4040,2022-01-23,111.40584818522136,392.48028564453125,69592.04697155955,69663.16637659079,69520.92756652832,71.11940503123333,51807.397705078125,17713.529861450195,0.744,0.255,42844.3422225413,195698.95131908084
4041,2022-01-24,111.90628814697266,393.0245666503906,69743.46201825145,69757.27572107321,69729.64831542969,13.813702821760671,52272.26736450195,17457.380950927734,0.749,0.25,42903.75759328272,196578.03960132314
4042,2022-01-25,107.46163177490234,388.25238037109375,68415.394849062,68495.07603693014,68335.71366119385,79.68118786814739,51249.314208984375,17086.399452209473,0.749,0.25,42382.81121819499,188770.41903959378
4043,2022-01-26,107.04679107666016,387.3775634765625,68233.95934796336,68313.64053583151,68154.27816009521,79.68118786814739,51133.83837890625,17020.439781188965,0.749,0.249,42287.31354408938,188041.6970655418
4044,2022-01-27,105.23931884765625,385.4142761230469,67687.41733288768,67731.55552148825,67643.27914428711,44.138188600569265,50489.27017211914,17154.00897216797,0.746,0.253,42072.995122675995,184866.63556278893
4045,2022-01-28,113.1705322265625,394.8615417480469,70217.7969105244,70264.40574121481,70171.18807983398,46.608830690413015,52516.585052490234,17654.60302734375,0.748,0.251,43104.287384502735,198798.84977078342
4046,2022-01-29,115.20190175374348,397.2687276204427,70854.84627779327,70901.45510848369,70808.23744710286,46.608830690413015,52836.740773518875,17971.496673583984,0.746,0.254,43367.063118934406,202367.21617781368
4047,2022-01-30,117.23327128092448,399.67591349283856,71491.89564506216,71607.76164738344,71376.02964274089,115.86600232127239,53556.57240804037,17819.457234700523,0.749,0.249,43629.83885336608,205935.58258484394
4048,2022-01-31,119.26464080810547,402.0830993652344,72123.22672009471,72239.09272241598,72007.36071777344,115.86600232127239,53879.135314941406,18128.22540283203,0.747,0.251,43892.61458779775,209503.9489918742
4049,2022-02-01,121.77338409423828,404.70733642578125,72856.20346570018,72932.68228387838,72779.72464752197,76.47881817820598,54635.49041748047,18144.234230041504,0.75,0.249,44179.08429037277,213910.88487740073
4050,2022-02-02,125.2007064819336,408.5658874511719,73887.77888989451,73964.25770807272,73811.30007171631,76.47881817820598,55156.3948059082,18654.905265808105,0.746,0.252,44600.295461128735,219931.42516348383
4051,2022-02-03,116.2323989868164,399.070068359375,71269.56549572948,71330.55765771872,71208.57333374023,60.99216198924114,53076.319091796875,18132.25424194336,0.745,0.254,43563.70295512766,204177.41942238927
4052,2022-02-04,117.98062133789062,400.9459533691406,71791.78088879588,71805.76896142965,71777.79281616211,13.98807263377239,53726.757751464844,18051.035064697266,0.748,0.251,43768.48027074886,207248.40076090026
4053,2022-02-05,117.58224995930989,400.5053304036458,71671.78659049672,71685.77466313049,71657.79851786295,13.98807263377239,53667.71427408854,17990.084243774414,0.749,0.251,43720.38052710501,206548.60930206976
4054,2022-02-06,117.18387858072917,400.06470743815106,71551.79229219758,71565.78036483136,71537.80421956381,13.98807263377239,53608.67079671224,17929.133422851562,0.749,0.251,43672.28078346115,205848.81784323926
4055,2022-02-07,116.78550720214844,399.62408447265625,71431.79799389842,71445.7860665322,71417.80992126465,13.98807263377239,53549.62731933594,17868.18260192871,0.75,0.25,43624.18103981729,205149.02638440876
4056,2022-02-08,119.74861145019531,402.8606262207031,72318.84953808787,72332.83761072165,72304.8614654541,13.98807263377239,53983.32391357422,18321.537551879883,0.746,0.253,43977.491785204526,210354.10675889498
4057,2022-02-09,124.81550598144531,408.7700500488281,73885.94719433787,73990.4272408486,73781.46714782715,104.48004651072551,55183.9567565918,18597.51039123535,0.747,0.252,44622.58247151619,219254.77007561259
4058,2022-02-10,118.34607696533203,401.58740234375,71952.34483075145,71985.0279717446,71919.6616897583,32.68314099314739,53812.7119140625,18106.9497756958,0.748,0.252,43838.50279262236,207890.37139537747
4059,2022-02-11,111.17538452148438,393.5785827636719,69782.04706311229,69823.65967798239,69740.43444824219,41.612614870100515,51952.37292480469,17788.0615234375,0.744,0.255,42964.235677972356,195294.11173439858
4060,2022-02-12,110.85602569580078,393.15093994140625,69674.50079846385,69716.11341333395,69632.88818359375,41.612614870100515,51895.924072265625,17736.964111328125,0.745,0.255,42917.55288625946,194733.11616460708
4061,2022-02-13,110.53666687011719,392.7232971191406,69566.95453381541,69608.56714868551,69525.34191894531,41.612614870100515,51839.47521972656,17685.86669921875,0.745,0.254,42870.87009454656,194172.1205948156
4062,2022-02-14,110.2173080444336,392.295654296875,69459.40826916698,69501.02088403708,69417.79565429688,41.612614870100515,51783.0263671875,17634.769287109375,0.746,0.254,42824.18730283367,193611.1250250241
4063,2022-02-15,115.303955078125,398.5938415527344,71104.63251233104,71208.8671059609,71000.39791870117,104.23459362986614,53012.98092651367,17987.4169921875,0.746,0.253,43511.71658784872,202546.48619716562
4064,2022-02-16,115.81756591796875,399.070068359375,71248.09396862987,71352.32856225973,71143.859375,104.23459362986614,53076.319091796875,18067.540283203125,0.745,0.254,43563.70295512766,203448.71085036718
4065,2022-02-17,108.34068298339844,390.58502197265625,68953.1890614033,69014.64594507223,68891.73217773438,61.45688366892864,51557.222900390625,17334.50927734375,0.748,0.251,42637.44947319871,190314.58752321274
4066,2022-02-18,106.11836242675781,388.0871276855469,68267.89572644237,68292.96628808981,68242.82516479492,25.070561647444265,50839.41372680664,17403.41143798828,0.745,0.255,42364.77173220875,186410.79064437796
4067,2022-02-19,105.31585693359375,387.02527618408203,67997.18227887157,68022.25284051901,67972.11171722412,25.070561647444265,50700.311180114746,17271.800537109375,0.746,0.254,42248.85679130014,185001.08472679544
4068,2022-02-20,104.51335144042969,385.9634246826172,67726.46883130076,67751.53939294821,67701.39826965332,25.070561647444265,50561.20863342285,17140.18963623047,0.747,0.253,42132.94185039153,183591.37880921288
4069,2022-02-21,103.71084594726562,384.90157318115234,67455.75538372996,67480.82594537741,67430.68482208252,25.070561647444265,50422.10608673096,17008.578735351562,0.747,0.252,42017.02690948293,182181.67289163035
4070,2022-02-22,102.90834045410156,383.8397216796875,67185.04193615916,67210.11249780661,67159.97137451172,25.070561647444265,50283.00354003906,16876.967834472656,0.748,0.251,41901.11196857432,180771.9669740478
4071,2022-02-23,97.11054992675781,376.92919921875,65328.925847291976,65330.97040796286,65326.881286621094,2.044560670881765,48623.86669921875,16703.014587402344,0.744,0.256,41146.738309355365,170587.38919243557
4072,2022-02-24,101.65396881103516,382.7220153808594,66857.66718029979,66907.49946069723,66807.83489990234,49.832280397444265,50136.58401489258,16671.250885009766,0.75,0.249,41779.099748030196,178568.49903128453
4073,2022-02-25,108.27154541015625,391.0807189941406,69037.93991589549,69129.77765893942,68946.10217285156,91.83774304392864,51622.65490722656,17323.447265625,0.748,0.251,42691.56126837408,190193.13832821403
4074,2022-02-26,107.99498748779297,390.7534891764323,68950.49631237987,69042.3340554238,68858.65856933594,91.83774304392864,51579.46057128906,17279.197998046875,0.748,0.251,42655.83986577601,189707.32814618933
4075,2022-02-27,107.71842956542969,390.42625935872394,68863.05270886424,68954.89045190817,68771.21496582031,91.83774304392864,51536.26623535156,17234.94873046875,0.748,0.25,42620.11846317793,189221.51796416464
4076,2022-02-28,107.4418716430664,390.0990295410156,68775.60910534862,68867.44684839254,68683.77136230469,91.83774304392864,51493.07189941406,17190.699462890625,0.749,0.25,42584.39706057985,188735.70778213994
4077,2022-03-01,102.7206802368164,384.2479248046875,67247.8726551533,67313.07560205465,67182.66970825195,65.20294690135051,50336.47814941406,16846.19155883789,0.749,0.251,41945.67266378246,180442.31724447562
4078,2022-03-02,108.3505630493164,391.3042297363281,69095.54938244823,69202.85035181051,68988.24841308594,107.30096936228801,51652.15832519531,17336.090087890625,0.748,0.251,42715.960381091216,190331.94315193963
4079,2022-03-03,106.57270812988281,389.3409118652344,68551.93463635448,68552.66289758688,68551.20637512207,0.7282612324052025,51393.00036621094,17158.206008911133,0.75,0.25,42501.63862828614,187208.90832927782
4080,2022-03-04,103.97505187988281,386.19183349609375,67718.03363537791,67793.02857446676,67643.03869628906,74.99493908885051,50591.13018798828,17051.90850830078,0.747,0.252,42157.87565147447,182645.78518723891
4081,2022-03-05,100.94281514485677,382.3915201822917,66722.90576672557,66776.52096541728,66669.29056803386,53.61519869171025,49710.89762369792,16958.392944335938,0.745,0.254,41743.02188652159,177319.2645524406
4082,2022-03-06,97.91057840983073,378.59120686848956,65719.44926444691,65773.06446313862,65665.8340657552,53.61519869171025,49216.85689290364,16448.977172851562,0.749,0.25,41328.1681215687,171992.7439176423
4083,2022-03-07,94.87834167480469,374.7908935546875,64715.99276216827,64764.88548771545,64667.100036621094,48.892725547179,48348.02526855469,16319.074768066406,0.747,0.252,40913.31435661582,166666.22328284397
4084,2022-03-08,92.60664367675781,371.96258544921875,63960.40896089874,64010.83769718811,63909.980224609375,50.4287362893665,47611.2109375,16298.769287109375,0.744,0.255,40604.56763782842,162675.68846646434
4085,2022-03-09,99.98475646972656,381.87640380859375,66527.92556246124,66614.47954289123,66441.37158203125,86.5539804299915,49643.93249511719,16797.439086914062,0.746,0.252,41686.790215769244,175636.30911446924
4086,2022-03-10,98.79951477050781,380.1755065917969,66107.6883188089,66194.24229923889,66021.1343383789,86.5539804299915,49422.815856933594,16598.318481445312,0.748,0.251,41501.115100082505,173554.27696467476
4087,2022-03-11,94.98699188232422,375.3255310058594,64836.68764742218,64918.61919132873,64754.756103515625,81.931543906554,48416.99349975586,16337.762603759766,0.747,0.252,40971.67700758408,166857.08159072042
4088,2022-03-12,94.2956059773763,374.4118957519531,64599.910324017226,64681.84186792378,64517.97878011067,81.931543906554,48299.13455200195,16218.844228108723,0.748,0.251,40871.94180325234,165642.57177136024
4089,2022-03-13,93.60422007242839,373.4982604980469,64363.13300061229,64445.06454451884,64281.201456705734,81.931543906554,48181.27560424805,16099.925852457684,0.749,0.25,40772.206598920595,164428.06195200008
4090,2022-03-14,92.91283416748047,372.5846252441406,64126.355677207335,64208.28722111389,64044.42413330078,81.931543906554,48063.41665649414,15981.00747680664,0.75,0.249,40672.47139458885,163213.5521326399
4091,2022-03-15,98.87852478027344,380.7586364746094,66206.9019113382,66303.58891789123,66110.21490478516,96.68700655303837,49498.62274169922,16611.592163085938,0.748,0.251,41564.77133244175,173693.0683863705
4092,2022-03-16,105.68378448486328,389.27288818359375,68457.03826387726,68481.50373570129,68432.57279205322,24.465471824034466,50994.74835205078,17437.82444000244,0.745,0.255,42494.21295621535,185647.39761896184
4093,2022-03-17,109.4864273071289,394.0354309082031,69708.36742647491,69776.74317661926,69639.99167633057,68.37575014434697,52012.67687988281,17627.314796447754,0.746,0.253,43014.10661152992,192327.23736418926
